record_id,parking_lot_id,zone,slot_id,entry_time,exit_time,day_of_week,is_weekend,vehicle_type
293,PL04,B,B14,2024-05-27 15:17:00,2024-05-27 16:54:00,Monday,0,Bike
294,PL03,C,C4,2024-04-01 15:45:00,2024-04-01 19:15:00,Monday,0,Car
295,PL03,B,B20,2024-01-01 19:28:00,2024-01-01 22:29:00,Monday,0,SUV
296,PL02,B,B2,2024-06-12 22:14:00,2024-06-12 22:56:00,Wednesday,0,EV
297,PL04,D,D44,2024-01-28 07:37:00,2024-01-28 09:53:00,Sunday,1,EV
298,PL04,C,C33,2024-01-24 07:35:00,2024-01-24 08:07:00,Wednesday,0,SUV
299,PL01,D,D44,2024-12-24 07:54:00,2024-12-24 10:09:00,Tuesday,0,SUV
300,PL04,C,C43,2024-04-17 18:25:00,2024-04-17 21:06:00,Wednesday,0,SUV
301,PL02,A,A16,2024-07-10 06:43:00,2024-07-10 07:29:00,Wednesday,0,SUV
302,PL04,D,D49,2024-03-21 12:17:00,2024-03-21 13:52:00,Thursday,0,SUV
303,PL03,A,A37,2024-07-27 09:01:00,2024-07-27 10:06:00,Saturday,1,Bike
304,PL02,C,C49,2024-09-25 12:39:00,2024-09-25 15:46:00,Wednesday,0,Car
305,PL03,C,C10,2024-05-13 13:25:00,2024-05-13 15:57:00,Monday,0,EV
306,PL04,D,D7,2024-05-26 19:14:00,2024-05-26 20:47:00,Sunday,1,EV
307,PL02,A,A43,2024-03-12 08:22:00,2024-03-12 10:39:00,Tuesday,0,SUV
308,PL02,D,D44,2024-09-08 07:44:00,2024-09-08 10:17:00,Sunday,1,EV
309,PL04,C,C49,2024-06-14 19:32:00,2024-06-14 22:43:00,Friday,0,EV
310,PL03,D,D20,2024-02-06 19:21:00,2024-02-06 19:56:00,Tuesday,0,SUV
311,PL01,A,A25,2024-01-05 14:37:00,2024-01-05 17:38:00,Friday,0,Bike
312,PL02,A,A21,2024-06-16 09:57:00,2024-06-16 10:35:00,Sunday,1,EV
313,PL01,A,A3,2024-10-13 22:19:00,2024-10-14 01:08:00,Sunday,1,Bike
314,PL02,B,B37,2024-11-16 09:57:00,2024-11-16 13:48:00,Saturday,1,Car
315,PL03,B,B34,2024-12-05 22:39:00,2024-12-05 23:42:00,Thursday,0,EV
316,PL02,B,B32,2024-09-23 09:04:00,2024-09-23 09:57:00,Monday,0,Car
317,PL01,A,A24,2024-11-25 10:40:00,2024-11-25 14:36:00,Monday,0,Bike
318,PL02,C,C35,2024-03-17 12:42:00,2024-03-17 15:32:00,Sunday,1,Bike
319,PL02,C,C5,2024-07-08 12:35:00,2024-07-08 16:16:00,Monday,0,SUV
320,PL03,A,A17,2024-06-14 22:43:00,2024-06-15 00:44:00,Friday,0,Bike
321,PL02,D,D38,2024-04-17 15:42:00,2024-04-17 19:01:00,Wednesday,0,EV
322,PL03,A,A25,2024-04-03 21:45:00,2024-04-04 00:35:00,Wednesday,0,Car
323,PL02,D,D49,2024-06-29 18:10:00,2024-06-29 19:36:00,Saturday,1,SUV
324,PL04,C,C36,2024-11-09 12:51:00,2024-11-09 13:38:00,Saturday,1,EV
325,PL03,A,A31,2024-09-28 18:38:00,2024-09-28 22:18:00,Saturday,1,SUV
326,PL02,A,A13,2024-11-30 22:33:00,2024-12-01 01:09:00,Saturday,1,Car
327,PL01,B,B3,2024-07-08 18:57:00,2024-07-08 22:36:00,Monday,0,Bike
328,PL01,C,C6,2024-01-03 17:13:00,2024-01-03 19:58:00,Wednesday,0,EV
329,PL04,D,D48,2024-05-12 16:59:00,2024-05-12 18:47:00,Sunday,1,Car
330,PL02,B,B1,2024-01-07 07:22:00,2024-01-07 08:33:00,Sunday,1,Bike
331,PL03,D,D25,2024-06-19 10:18:00,2024-06-19 10:59:00,Wednesday,0,Bike
332,PL03,C,C44,2024-06-24 11:48:00,2024-06-24 13:12:00,Monday,0,Car
333,PL04,B,B18,2024-06-09 13:07:00,2024-06-09 17:00:00,Sunday,1,EV
334,PL04,B,B17,2024-02-05 11:26:00,2024-02-05 11:57:00,Monday,0,Car
335,PL03,D,D12,2024-01-13 20:50:00,2024-01-13 23:04:00,Saturday,1,Car
336,PL03,D,D1,2024-11-06 08:32:00,2024-11-06 10:54:00,Wednesday,0,EV
337,PL04,B,B48,2024-12-02 11:10:00,2024-12-02 14:35:00,Monday,0,Car
338,PL03,B,B28,2024-07-09 09:59:00,2024-07-09 12:57:00,Tuesday,0,EV
339,PL02,B,B23,2024-11-15 22:53:00,2024-11-16 02:23:00,Friday,0,SUV
340,PL02,D,D39,2024-03-04 18:48:00,2024-03-04 19:20:00,Monday,0,EV
341,PL03,D,D22,2024-01-09 12:15:00,2024-01-09 14:32:00,Tuesday,0,SUV
342,PL03,D,D39,2024-07-22 16:40:00,2024-07-22 20:02:00,Monday,0,EV
343,PL03,A,A23,2024-04-13 13:38:00,2024-04-13 15:54:00,Saturday,1,Car
344,PL01,D,D24,2024-07-14 13:26:00,2024-07-14 15:17:00,Sunday,1,Bike
345,PL04,A,A46,2024-12-18 10:58:00,2024-12-18 14:20:00,Wednesday,0,SUV
346,PL03,D,D29,2024-02-11 22:01:00,2024-02-11 23:08:00,Sunday,1,SUV
347,PL04,A,A40,2024-05-29 10:22:00,2024-05-29 12:24:00,Wednesday,0,Car
348,PL04,C,C27,2024-02-23 21:45:00,2024-02-23 23:24:00,Friday,0,Bike
349,PL01,A,A21,2024-06-18 18:32:00,2024-06-18 19:45:00,Tuesday,0,SUV
350,PL04,D,D9,2024-04-22 08:54:00,2024-04-22 10:00:00,Monday,0,SUV
351,PL03,A,A23,2024-04-12 07:01:00,2024-04-12 09:50:00,Friday,0,Car
352,PL04,C,C29,2024-12-15 16:22:00,2024-12-15 17:46:00,Sunday,1,SUV
353,PL04,A,A24,2024-08-11 12:14:00,2024-08-11 15:03:00,Sunday,1,SUV
354,PL02,B,B9,2024-10-19 07:22:00,2024-10-19 10:29:00,Saturday,1,SUV
355,PL03,A,A50,2024-05-21 18:48:00,2024-05-21 20:12:00,Tuesday,0,SUV
356,PL02,C,C31,2024-10-13 14:53:00,2024-10-13 18:34:00,Sunday,1,SUV
357,PL01,B,B22,2024-06-29 19:48:00,2024-06-29 23:04:00,Saturday,1,Car
358,PL04,C,C28,2024-10-28 19:18:00,2024-10-28 19:55:00,Monday,0,Car
359,PL01,B,B13,2024-05-05 21:56:00,2024-05-06 01:28:00,Sunday,1,Bike
360,PL01,D,D12,2024-06-27 12:47:00,2024-06-27 14:24:00,Thursday,0,Bike
361,PL01,A,A31,2024-09-18 12:11:00,2024-09-18 15:52:00,Wednesday,0,EV
362,PL04,C,C31,2024-09-17 21:41:00,2024-09-18 00:17:00,Tuesday,0,SUV
363,PL04,B,B5,2024-08-23 22:47:00,2024-08-24 00:25:00,Friday,0,Bike
364,PL01,B,B3,2024-01-05 11:14:00,2024-01-05 15:12:00,Friday,0,EV
365,PL04,C,C33,2024-01-14 10:14:00,2024-01-14 13:03:00,Sunday,1,SUV
366,PL03,A,A50,2024-08-21 12:29:00,2024-08-21 15:43:00,Wednesday,0,Car
367,PL04,D,D13,2024-09-06 07:53:00,2024-09-06 10:29:00,Friday,0,SUV
368,PL01,B,B27,2024-01-15 14:56:00,2024-01-15 15:52:00,Monday,0,SUV
369,PL04,D,D13,2024-08-20 15:22:00,2024-08-20 16:23:00,Tuesday,0,Bike
370,PL02,A,A17,2024-12-01 21:09:00,2024-12-01 22:07:00,Sunday,1,SUV
371,PL02,C,C6,2024-02-14 07:18:00,2024-02-14 11:05:00,Wednesday,0,Car
372,PL02,A,A44,2024-06-05 08:27:00,2024-06-05 11:53:00,Wednesday,0,Car
373,PL03,B,B33,2024-08-21 11:46:00,2024-08-21 13:56:00,Wednesday,0,Bike
374,PL01,C,C7,2024-09-26 22:51:00,2024-09-27 00:35:00,Thursday,0,Bike
375,PL03,C,C45,2024-08-26 06:24:00,2024-08-26 06:57:00,Monday,0,Bike
376,PL01,C,C38,2024-12-12 19:38:00,2024-12-12 21:07:00,Thursday,0,Car
377,PL02,A,A20,2024-04-27 13:41:00,2024-04-27 17:22:00,Saturday,1,SUV
378,PL02,A,A20,2024-07-29 16:01:00,2024-07-29 17:00:00,Monday,0,Car
379,PL02,D,D3,2024-07-29 17:09:00,2024-07-29 17:39:00,Monday,0,SUV
380,PL03,C,C40,2024-05-18 06:31:00,2024-05-18 09:52:00,Saturday,1,SUV
381,PL01,D,D11,2024-09-27 21:36:00,2024-09-28 00:40:00,Friday,0,Car
382,PL03,A,A8,2024-01-17 06:38:00,2024-01-17 09:31:00,Wednesday,0,SUV
383,PL03,A,A9,2024-05-14 18:02:00,2024-05-14 21:02:00,Tuesday,0,EV
384,PL02,A,A20,2024-12-05 15:42:00,2024-12-05 16:50:00,Thursday,0,SUV
385,PL04,D,D33,2024-02-16 11:49:00,2024-02-16 14:19:00,Friday,0,EV
386,PL01,B,B34,2024-04-25 08:48:00,2024-04-25 12:22:00,Thursday,0,Bike
387,PL02,A,A36,2024-02-11 18:55:00,2024-02-11 19:29:00,Sunday,1,SUV
388,PL01,C,C49,2024-06-23 10:33:00,2024-06-23 11:24:00,Sunday,1,SUV
389,PL03,B,B34,2024-07-02 15:12:00,2024-07-02 18:24:00,Tuesday,0,Bike
390,PL01,C,C39,2024-10-17 06:52:00,2024-10-17 09:43:00,Thursday,0,SUV
391,PL04,A,A25,2024-09-15 07:36:00,2024-09-15 10:03:00,Sunday,1,Car
392,PL01,D,D50,2024-08-04 08:04:00,2024-08-04 09:56:00,Sunday,1,Car
393,PL02,A,A49,2024-09-05 08:16:00,2024-09-05 09:45:00,Thursday,0,Bike
394,PL04,A,A24,2024-12-01 22:51:00,2024-12-01 23:53:00,Sunday,1,Car
395,PL02,B,B3,2024-12-25 14:29:00,2024-12-25 16:05:00,Wednesday,0,EV
396,PL01,D,D43,2024-03-10 20:17:00,2024-03-10 23:09:00,Sunday,1,Bike
397,PL02,C,C12,2024-01-07 13:05:00,2024-01-07 14:08:00,Sunday,1,EV
398,PL01,B,B6,2024-06-03 17:10:00,2024-06-03 17:45:00,Monday,0,EV
399,PL04,B,B44,2024-04-06 10:44:00,2024-04-06 12:15:00,Saturday,1,Car
400,PL01,D,D1,2024-09-26 10:21:00,2024-09-26 14:09:00,Thursday,0,Bike
401,PL03,D,D39,2024-10-17 18:28:00,2024-10-17 22:01:00,Thursday,0,EV
402,PL01,C,C5,2024-02-01 21:15:00,2024-02-01 23:07:00,Thursday,0,SUV
403,PL04,D,D47,2024-08-18 18:43:00,2024-08-18 20:59:00,Sunday,1,Bike
404,PL02,A,A23,2024-05-18 16:41:00,2024-05-18 20:12:00,Saturday,1,EV
405,PL02,D,D18,2024-10-29 09:47:00,2024-10-29 13:05:00,Tuesday,0,Bike
406,PL04,B,B31,2024-02-27 17:12:00,2024-02-27 18:18:00,Tuesday,0,Car
407,PL02,B,B2,2024-05-14 17:45:00,2024-05-14 19:31:00,Tuesday,0,EV
408,PL03,B,B14,2024-12-25 18:29:00,2024-12-25 21:27:00,Wednesday,0,EV
409,PL03,B,B41,2024-02-09 09:29:00,2024-02-09 12:33:00,Friday,0,SUV
410,PL02,B,B10,2024-12-15 19:58:00,2024-12-15 22:08:00,Sunday,1,EV
411,PL04,D,D46,2024-02-18 22:15:00,2024-02-18 23:29:00,Sunday,1,SUV
412,PL02,B,B11,2024-10-26 08:17:00,2024-10-26 10:01:00,Saturday,1,SUV
413,PL04,B,B26,2024-03-22 11:32:00,2024-03-22 15:27:00,Friday,0,EV
414,PL01,C,C20,2024-03-15 14:40:00,2024-03-15 15:12:00,Friday,0,Car
415,PL03,C,C18,2024-03-03 18:40:00,2024-03-03 20:50:00,Sunday,1,EV
416,PL04,A,A39,2024-06-22 13:38:00,2024-06-22 17:21:00,Saturday,1,Car
417,PL01,A,A40,2024-07-22 12:37:00,2024-07-22 14:33:00,Monday,0,EV
418,PL03,C,C24,2024-05-05 20:20:00,2024-05-05 21:05:00,Sunday,1,SUV
419,PL01,B,B38,2024-05-01 08:24:00,2024-05-01 10:21:00,Wednesday,0,EV
420,PL03,D,D11,2024-04-06 20:10:00,2024-04-06 20:47:00,Saturday,1,SUV
421,PL04,A,A15,2024-02-20 20:19:00,2024-02-20 21:31:00,Tuesday,0,EV
422,PL02,C,C49,2024-10-09 21:58:00,2024-10-10 00:29:00,Wednesday,0,Car
423,PL02,D,D25,2024-09-06 20:43:00,2024-09-06 23:04:00,Friday,0,SUV
424,PL03,B,B48,2024-12-22 22:06:00,2024-12-23 01:05:00,Sunday,1,Bike
425,PL03,D,D48,2024-08-25 10:39:00,2024-08-25 14:36:00,Sunday,1,SUV
426,PL04,C,C47,2024-04-22 22:15:00,2024-04-23 02:08:00,Monday,0,Car
427,PL04,A,A27,2024-10-11 11:35:00,2024-10-11 14:28:00,Friday,0,EV
428,PL01,C,C10,2024-03-01 06:58:00,2024-03-01 09:18:00,Friday,0,EV
429,PL04,C,C40,2024-04-18 06:33:00,2024-04-18 07:54:00,Thursday,0,Bike
430,PL03,A,A19,2024-02-13 20:00:00,2024-02-13 22:48:00,Tuesday,0,Car
431,PL04,D,D24,2024-06-20 15:58:00,2024-06-20 18:01:00,Thursday,0,Car
432,PL01,D,D44,2024-06-08 21:50:00,2024-06-08 23:10:00,Saturday,1,Bike
433,PL03,C,C35,2024-05-29 18:46:00,2024-05-29 22:37:00,Wednesday,0,EV
434,PL03,A,A25,2024-05-04 20:06:00,2024-05-04 21:05:00,Saturday,1,Bike
435,PL01,D,D27,2024-02-21 13:31:00,2024-02-21 15:01:00,Wednesday,0,EV
436,PL03,C,C15,2024-05-13 18:08:00,2024-05-13 19:33:00,Monday,0,Car
437,PL02,D,D1,2024-05-07 08:18:00,2024-05-07 12:13:00,Tuesday,0,Car
438,PL03,D,D18,2024-07-03 22:35:00,2024-07-04 00:27:00,Wednesday,0,EV
439,PL01,D,D21,2024-07-16 10:23:00,2024-07-16 14:00:00,Tuesday,0,Car
440,PL03,B,B18,2024-12-09 16:44:00,2024-12-09 18:04:00,Monday,0,EV
441,PL02,B,B32,2024-08-10 08:10:00,2024-08-10 09:16:00,Saturday,1,EV
442,PL02,C,C33,2024-02-08 06:03:00,2024-02-08 09:27:00,Thursday,0,Bike
443,PL02,C,C43,2024-04-05 14:40:00,2024-04-05 17:51:00,Friday,0,EV
444,PL01,D,D28,2024-12-30 22:12:00,2024-12-30 23:58:00,Monday,0,EV
445,PL02,A,A38,2024-09-21 19:41:00,2024-09-21 20:33:00,Saturday,1,SUV
446,PL04,D,D10,2024-03-23 10:39:00,2024-03-23 14:38:00,Saturday,1,Car
447,PL03,A,A42,2024-09-22 19:17:00,2024-09-22 21:50:00,Sunday,1,Bike
448,PL02,B,B45,2024-12-04 14:09:00,2024-12-04 17:12:00,Wednesday,0,Bike
449,PL03,A,A18,2024-12-27 22:07:00,2024-12-27 23:09:00,Friday,0,SUV
450,PL01,B,B29,2024-02-13 18:45:00,2024-02-13 21:29:00,Tuesday,0,SUV
451,PL03,C,C14,2024-11-20 09:16:00,2024-11-20 12:12:00,Wednesday,0,Bike
452,PL02,C,C25,2024-05-16 13:18:00,2024-05-16 14:55:00,Thursday,0,Car
453,PL01,D,D10,2024-12-02 18:07:00,2024-12-02 19:31:00,Monday,0,SUV
454,PL02,B,B15,2024-10-05 20:44:00,2024-10-06 00:07:00,Saturday,1,SUV
455,PL03,A,A23,2024-06-09 06:50:00,2024-06-09 08:44:00,Sunday,1,Car
456,PL01,C,C37,2024-09-12 09:54:00,2024-09-12 12:18:00,Thursday,0,EV
457,PL01,C,C27,2024-07-15 09:13:00,2024-07-15 11:11:00,Monday,0,SUV
458,PL01,A,A46,2024-06-07 15:31:00,2024-06-07 17:05:00,Friday,0,Car
459,PL01,C,C39,2024-02-08 14:24:00,2024-02-08 16:04:00,Thursday,0,SUV
460,PL03,D,D15,2024-05-29 10:53:00,2024-05-29 13:59:00,Wednesday,0,Bike
461,PL04,A,A27,2024-08-15 10:33:00,2024-08-15 11:03:00,Thursday,0,SUV
462,PL02,A,A23,2024-06-06 17:00:00,2024-06-06 18:18:00,Thursday,0,EV
463,PL02,C,C49,2024-05-02 12:26:00,2024-05-02 13:21:00,Thursday,0,Car
464,PL04,D,D45,2024-11-10 16:39:00,2024-11-10 20:18:00,Sunday,1,EV
465,PL01,D,D8,2024-10-31 22:36:00,2024-11-01 01:09:00,Thursday,0,Car
466,PL03,C,C7,2024-12-26 07:53:00,2024-12-26 08:58:00,Thursday,0,Bike
467,PL04,A,A45,2024-05-19 12:06:00,2024-05-19 15:55:00,Sunday,1,EV
468,PL03,B,B38,2024-10-08 14:38:00,2024-10-08 17:14:00,Tuesday,0,Car
469,PL03,A,A11,2024-10-13 19:34:00,2024-10-13 22:39:00,Sunday,1,SUV
470,PL01,D,D1,2024-11-30 07:26:00,2024-11-30 09:00:00,Saturday,1,Bike
471,PL01,B,B28,2024-05-26 19:28:00,2024-05-26 20:25:00,Sunday,1,EV
472,PL03,A,A20,2024-03-16 07:56:00,2024-03-16 11:47:00,Saturday,1,Bike
473,PL04,A,A46,2024-10-27 09:57:00,2024-10-27 13:06:00,Sunday,1,EV
474,PL02,C,C21,2024-07-15 09:11:00,2024-07-15 10:51:00,Monday,0,Car
475,PL03,B,B23,2024-12-29 16:57:00,2024-12-29 19:59:00,Sunday,1,EV
476,PL01,A,A38,2024-09-04 21:01:00,2024-09-04 23:16:00,Wednesday,0,EV
477,PL02,D,D22,2024-07-24 19:35:00,2024-07-24 22:33:00,Wednesday,0,EV
478,PL01,A,A9,2024-04-06 10:31:00,2024-04-06 11:42:00,Saturday,1,Car
479,PL02,C,C15,2024-08-11 12:02:00,2024-08-11 15:04:00,Sunday,1,Bike
480,PL01,B,B33,2024-01-14 09:27:00,2024-01-14 12:09:00,Sunday,1,EV
481,PL02,D,D25,2024-02-29 11:36:00,2024-02-29 12:13:00,Thursday,0,Bike
482,PL01,C,C23,2024-12-03 21:40:00,2024-12-03 23:02:00,Tuesday,0,Car
483,PL04,A,A20,2024-09-04 10:04:00,2024-09-04 10:57:00,Wednesday,0,SUV
484,PL02,B,B26,2024-10-10 13:13:00,2024-10-10 15:30:00,Thursday,0,SUV
485,PL03,C,C38,2024-02-25 08:54:00,2024-02-25 11:48:00,Sunday,1,EV
486,PL04,A,A33,2024-11-12 20:06:00,2024-11-12 23:27:00,Tuesday,0,Car
487,PL02,B,B21,2024-09-07 11:25:00,2024-09-07 14:42:00,Saturday,1,Car
488,PL01,B,B1,2024-04-06 19:25:00,2024-04-06 21:06:00,Saturday,1,Car
489,PL02,A,A1,2024-11-21 06:00:00,2024-11-21 07:34:00,Thursday,0,EV
490,PL02,B,B32,2024-07-05 13:36:00,2024-07-05 14:19:00,Friday,0,Bike
491,PL02,A,A17,2024-01-01 12:09:00,2024-01-01 13:07:00,Monday,0,Bike
492,PL04,C,C16,2024-02-27 06:20:00,2024-02-27 10:13:00,Tuesday,0,SUV
493,PL03,A,A11,2024-06-30 16:06:00,2024-06-30 19:15:00,Sunday,1,EV
494,PL02,D,D14,2024-10-12 07:43:00,2024-10-12 11:33:00,Saturday,1,SUV
495,PL02,B,B47,2024-12-22 11:39:00,2024-12-22 13:10:00,Sunday,1,Car
496,PL04,C,C6,2024-09-29 15:54:00,2024-09-29 18:54:00,Sunday,1,SUV
497,PL01,C,C29,2024-05-25 10:25:00,2024-05-25 11:33:00,Saturday,1,SUV
498,PL01,A,A37,2024-09-24 13:59:00,2024-09-24 15:19:00,Tuesday,0,Bike
499,PL04,B,B34,2024-12-14 07:32:00,2024-12-14 10:54:00,Saturday,1,Car
500,PL03,C,C45,2024-06-25 18:04:00,2024-06-25 21:50:00,Tuesday,0,Bike
501,PL02,A,A3,2024-12-19 21:02:00,2024-12-19 23:06:00,Thursday,0,Bike
502,PL01,D,D31,2024-01-05 22:17:00,2024-01-06 02:12:00,Friday,0,Car
503,PL04,B,B36,2024-05-17 08:55:00,2024-05-17 12:45:00,Friday,0,EV
504,PL02,B,B3,2024-12-31 22:40:00,2024-12-31 23:18:00,Tuesday,0,Bike
505,PL03,A,A12,2024-12-09 18:40:00,2024-12-09 22:10:00,Monday,0,Car
506,PL02,D,D34,2024-01-12 08:31:00,2024-01-12 09:36:00,Friday,0,Car
507,PL01,A,A50,2024-02-03 10:32:00,2024-02-03 11:04:00,Saturday,1,EV
508,PL04,D,D2,2024-12-07 19:21:00,2024-12-07 22:12:00,Saturday,1,Car
509,PL03,A,A46,2024-10-05 07:42:00,2024-10-05 08:32:00,Saturday,1,EV
510,PL04,D,D36,2024-09-17 17:10:00,2024-09-17 18:23:00,Tuesday,0,Car
511,PL02,D,D19,2024-12-03 19:39:00,2024-12-03 21:03:00,Tuesday,0,Bike
512,PL04,D,D20,2024-09-29 20:58:00,2024-09-29 22:49:00,Sunday,1,EV
513,PL01,D,D48,2024-03-20 13:35:00,2024-03-20 14:43:00,Wednesday,0,Car
514,PL02,C,C17,2024-11-12 14:25:00,2024-11-12 17:07:00,Tuesday,0,SUV
515,PL03,C,C31,2024-01-17 07:53:00,2024-01-17 11:43:00,Wednesday,0,SUV
516,PL04,A,A1,2024-10-01 10:51:00,2024-10-01 11:31:00,Tuesday,0,Car
517,PL03,A,A45,2024-02-04 18:56:00,2024-02-04 22:06:00,Sunday,1,Bike
518,PL02,D,D27,2024-01-22 09:09:00,2024-01-22 11:51:00,Monday,0,Bike
519,PL04,D,D13,2024-09-07 08:31:00,2024-09-07 09:16:00,Saturday,1,EV
520,PL01,A,A18,2024-02-25 11:25:00,2024-02-25 13:08:00,Sunday,1,SUV
521,PL02,A,A46,2024-07-31 10:45:00,2024-07-31 12:44:00,Wednesday,0,EV
522,PL04,C,C42,2024-07-13 13:56:00,2024-07-13 16:26:00,Saturday,1,EV
523,PL02,A,A28,2024-09-18 07:16:00,2024-09-18 10:20:00,Wednesday,0,EV
524,PL04,A,A29,2024-04-20 22:38:00,2024-04-21 02:04:00,Saturday,1,EV
525,PL04,A,A29,2024-07-31 22:18:00,2024-08-01 01:22:00,Wednesday,0,Bike
526,PL03,D,D31,2024-01-28 12:10:00,2024-01-28 14:49:00,Sunday,1,SUV
527,PL03,B,B49,2024-10-03 09:41:00,2024-10-03 12:58:00,Thursday,0,Car
528,PL01,B,B46,2024-05-22 08:06:00,2024-05-22 08:43:00,Wednesday,0,Bike
529,PL03,D,D17,2024-09-18 09:50:00,2024-09-18 10:41:00,Wednesday,0,Car
530,PL04,D,D34,2024-11-02 13:30:00,2024-11-02 15:56:00,Saturday,1,Car
531,PL03,D,D17,2024-12-07 20:42:00,2024-12-07 22:26:00,Saturday,1,EV
532,PL03,D,D45,2024-08-25 15:18:00,2024-08-25 16:43:00,Sunday,1,SUV
533,PL02,D,D7,2024-09-06 13:09:00,2024-09-06 14:51:00,Friday,0,Car
534,PL04,B,B27,2024-01-07 22:55:00,2024-01-08 00:57:00,Sunday,1,SUV
535,PL01,B,B9,2024-06-28 17:46:00,2024-06-28 19:18:00,Friday,0,EV
536,PL04,C,C38,2024-10-31 18:27:00,2024-10-31 20:29:00,Thursday,0,Bike
537,PL02,B,B23,2024-06-06 21:17:00,2024-06-06 22:01:00,Thursday,0,EV
538,PL01,C,C17,2024-12-19 16:55:00,2024-12-19 20:38:00,Thursday,0,Bike
539,PL01,C,C34,2024-01-03 18:18:00,2024-01-03 21:28:00,Wednesday,0,Car
540,PL01,B,B27,2024-10-27 14:30:00,2024-10-27 18:27:00,Sunday,1,Bike
541,PL02,C,C25,2024-11-22 07:11:00,2024-11-22 09:50:00,Friday,0,Bike
542,PL01,B,B36,2024-10-24 22:54:00,2024-10-25 00:32:00,Thursday,0,SUV
543,PL01,A,A7,2024-09-19 19:31:00,2024-09-19 23:00:00,Thursday,0,Car
544,PL02,D,D31,2024-02-08 14:15:00,2024-02-08 16:57:00,Thursday,0,Car
545,PL01,D,D35,2024-06-16 21:42:00,2024-06-17 00:08:00,Sunday,1,SUV
546,PL04,B,B8,2024-07-28 08:07:00,2024-07-28 10:11:00,Sunday,1,SUV
547,PL03,C,C47,2024-03-19 11:14:00,2024-03-19 14:16:00,Tuesday,0,Bike
548,PL03,C,C47,2024-03-10 16:13:00,2024-03-10 17:30:00,Sunday,1,Bike
549,PL02,C,C39,2024-06-19 21:15:00,2024-06-20 00:45:00,Wednesday,0,Car
550,PL04,A,A27,2024-10-03 12:15:00,2024-10-03 12:55:00,Thursday,0,EV
551,PL03,B,B36,2024-10-24 20:29:00,2024-10-24 23:00:00,Thursday,0,EV
552,PL03,C,C20,2024-03-25 09:41:00,2024-03-25 10:38:00,Monday,0,EV
553,PL04,C,C14,2024-04-13 14:22:00,2024-04-13 18:12:00,Saturday,1,Bike
554,PL02,C,C30,2024-12-11 18:53:00,2024-12-11 21:30:00,Wednesday,0,EV
555,PL02,D,D22,2024-08-13 18:55:00,2024-08-13 22:39:00,Tuesday,0,Car
556,PL01,B,B10,2024-03-09 16:03:00,2024-03-09 19:10:00,Saturday,1,Car
557,PL02,B,B16,2024-10-04 06:16:00,2024-10-04 06:46:00,Friday,0,SUV
558,PL03,C,C46,2024-10-24 06:42:00,2024-10-24 10:10:00,Thursday,0,SUV
559,PL03,C,C10,2024-10-31 09:04:00,2024-10-31 12:03:00,Thursday,0,EV
560,PL03,D,D46,2024-01-24 21:19:00,2024-01-25 00:43:00,Wednesday,0,Bike
561,PL04,B,B3,2024-05-17 21:43:00,2024-05-18 00:33:00,Friday,0,Car
562,PL04,B,B29,2024-08-13 14:38:00,2024-08-13 17:39:00,Tuesday,0,Car
563,PL03,D,D23,2024-05-30 20:08:00,2024-05-30 21:20:00,Thursday,0,Car
564,PL01,C,C9,2024-05-19 17:10:00,2024-05-19 19:49:00,Sunday,1,SUV
565,PL01,D,D50,2024-02-12 18:19:00,2024-02-12 21:57:00,Monday,0,Car
566,PL04,A,A9,2024-05-15 21:11:00,2024-05-16 00:40:00,Wednesday,0,SUV
567,PL04,C,C20,2024-05-09 14:46:00,2024-05-09 18:17:00,Thursday,0,EV
568,PL02,D,D29,2024-06-08 22:48:00,2024-06-09 01:42:00,Saturday,1,EV
569,PL02,A,A48,2024-07-06 19:23:00,2024-07-06 20:37:00,Saturday,1,SUV
570,PL02,B,B39,2024-09-05 18:04:00,2024-09-05 20:53:00,Thursday,0,Car
571,PL02,D,D42,2024-07-24 17:48:00,2024-07-24 18:39:00,Wednesday,0,SUV
572,PL04,C,C2,2024-12-06 18:58:00,2024-12-06 21:16:00,Friday,0,Car
573,PL04,D,D7,2024-01-22 12:19:00,2024-01-22 15:39:00,Monday,0,EV
574,PL02,C,C21,2024-03-11 06:18:00,2024-03-11 07:46:00,Monday,0,Car
575,PL01,B,B28,2024-04-25 08:08:00,2024-04-25 11:00:00,Thursday,0,Bike
576,PL02,D,D43,2024-08-01 17:15:00,2024-08-01 20:09:00,Thursday,0,EV
577,PL03,C,C32,2024-06-20 10:47:00,2024-06-20 14:30:00,Thursday,0,Car
578,PL02,C,C25,2024-02-29 15:47:00,2024-02-29 17:40:00,Thursday,0,EV
579,PL03,A,A49,2024-03-12 06:51:00,2024-03-12 08:44:00,Tuesday,0,EV
580,PL01,C,C32,2024-06-16 09:22:00,2024-06-16 12:11:00,Sunday,1,Bike
581,PL03,A,A29,2024-05-01 17:48:00,2024-05-01 21:34:00,Wednesday,0,Bike
582,PL02,B,B47,2024-02-20 13:48:00,2024-02-20 15:21:00,Tuesday,0,EV
583,PL04,C,C17,2024-07-03 10:44:00,2024-07-03 11:28:00,Wednesday,0,EV
584,PL02,B,B18,2024-06-06 07:07:00,2024-06-06 09:47:00,Thursday,0,EV
585,PL02,C,C40,2024-11-14 22:39:00,2024-11-14 23:42:00,Thursday,0,SUV
